service_date,gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator,ObjectId
2024/05/15 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,18238.733628667,22941.932978448,,74428
2024/05/15 04:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,88262.71564218,91693.812771507,,74429
2024/05/15 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,36947.517409865,39021.116932106,,74430
2024/05/15 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,17022.464260369,20832.804563951,,74431
2024/05/15 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,22563.848384068,23562.782132538,,74450
2024/05/14 04:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,85888.399142464,92308.017158445,,74495
2024/05/14 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,37039.626734833,39105.206307785,,74499
2024/05/14 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,16851.557686764,20629.569225787,,74500
2024/05/13 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,113259.196513645,121318.597175083,,74533
2024/05/13 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,12026.761833384,14644.672588356,,74536
2024/05/13 04:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,71526.064573864,73851.325559127,,74537
2024/05/13 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,100444.23756629,105982.597346926,,74538
2024/05/13 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,8364.604157902,10590.2638456,,74547
2024/05/13 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,10704.607142379,13418.321693801,,74548
2024/05/13 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,17420.586240106,22107.819258292,,74549
2024/05/13 04:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,89867.984829949,93827.756258716,,74550
2024/05/15 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,4754.895662114,6190.262810754,,74551
2024/05/15 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,6479.519609748,8316.164278305,,74552
2024/05/15 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,11690.367293379,15528.110987057,,74553
2024/05/14 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,110997.325480384,119215.468909237,,74560
2024/05/14 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,11914.550974649,15303.242027205,,74581
2024/05/14 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,11112.345898503,14052.524436841,,74582
2024/05/14 04:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,67632.368820418,72131.484079662,,74583
2024/05/14 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,101498.546712528,110673.786046978,,74584
2024/05/14 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,8850.412231163,11164.666350932,,74624
2024/05/14 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,10356.22262261,13079.798340181,,74625
2024/05/14 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,16729.727907076,21395.478103511,,74626
2024/05/14 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,24477.936187933,25015.878766861,,74690
2024/05/14 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,5615.135257342,7033.642704194,,74691
2024/05/14 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,6306.245226754,8201.420337634,,74692
2024/05/09 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,32759.79315037,33933.087134173,,74804
2024/05/09 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,10016.269324782,12675.341349067,,74826
2024/05/09 04:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,67973.018915394,70084.583058789,,74827
2024/05/09 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,27186.291518624,28657.383163233,,74828
2024/05/11 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,46236.175453594,53904.376579931,,74861
2024/05/13 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,36638.217709372,38789.030198385,,74904
2024/05/13 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,17674.509936721,21526.378986796,,74921
2024/05/10 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,33075.596269015,34398.957448472,,74930
2024/05/11 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,10774.096555081,13016.556737454,,74931
2024/05/11 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,13624.663985408,17074.222567652,,74934
2024/05/10 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,10218.859319401,13630.302692621,,74935
2024/05/11 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,21811.444743894,27340.438159285,,74936
2024/05/10 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,7930.466964452,10955.272701736,,74937
2024/05/10 04:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,57183.829916829,58713.91238235,,74941
2024/05/09 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,7488.247221208,9474.691311397,,74971
2024/05/09 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,10369.378756235,13268.567732989,,74973
2024/05/09 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,16611.002551421,21256.351084864,,74975
2024/05/11 04:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,62780.606300349,67383.009535181,,75024
2024/05/11 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,42154.629433491,42780.001583892,,75025
2024/05/11 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,19775.891360882,23888.828874367,,75027
2024/05/10 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,7690.87558118,10402.00885573,,75085
2024/05/10 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,10387.03472018,13086.123324039,,75087
2024/05/10 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,18360.589519926,22786.274167539,,75089
2024/05/10 04:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,89249.553180728,92168.714525043,,75093
2024/05/10 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,36339.063458514,38544.568074755,,75097
2024/05/10 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,15480.912709457,19869.607163607,,75101
2024/05/10 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,22408.64759719,23809.635698054,,75112
2024/05/10 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,17749.701423198,18625.441630817,,75127
2024/05/10 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,3584.318757941,4781.841007534,,75128
2024/05/10 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,5413.876591987,6916.521919489,,75129
2024/05/13 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,21231.621670142,23805.074755373,,75138
2024/05/13 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,4970.485333925,6092.740816391,,75139
2024/05/13 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,7287.105954012,9319.871830695,,75140
2024/05/13 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,12808.670134444,16456.659704181,,75141
2024/05/12 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,32407.362942221,38951.513077302,,75144
2024/05/12 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,8190.704406736,10065.517185201,,75152
2024/05/12 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,10824.923911619,12894.608881925,,75153
2024/05/12 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,15417.257886682,19091.752132453,,75154
2024/05/12 04:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,47521.263020641,48326.531850976,,75155
2024/05/12 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,31160.220855675,32249.290904009,,75156
2024/05/12 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,13410.269948942,16112.780813485,,75157
2024/05/08 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,26449.472098602,27961.40125136,,75327
2024/05/08 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,9233.237065074,12831.442568761,,75330
2024/05/08 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,10433.660760823,13434.44590712,,75331
2024/05/08 04:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,58462.395615763,60372.51854722,,75332
2024/05/08 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,24193.457603891,25580.840409225,,75333
2024/05/08 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,6566.864331366,9000.747011581,,75340
2024/05/08 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,8139.837078395,10767.088054052,,75341
2024/05/08 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,13054.06242479,16352.212562946,,75342
2024/05/08 04:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,68585.677863252,71774.172844451,,75343
2024/05/08 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,27605.045415262,28941.25488504,,75344
2024/05/08 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,13965.076075265,18369.113724025,,75345
2024/05/09 04:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,87750.653552315,91461.916821545,,75382
2024/05/09 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,38522.452997255,40701.236553588,,75386
2024/05/09 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,16345.925122464,20721.915038516,,75387
2024/05/08 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,20670.39812984,21458.220406499,,75416
2024/05/08 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,4215.329488031,5619.484918891,,75417
2024/05/08 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,5808.477266986,8006.408470477,,75418
2024/05/07 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,31527.256056004,33054.914839687,,75427
2024/05/07 04:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,69144.911999164,73385.644004821,,75449
2024/05/07 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,26582.333200553,28048.452145151,,75450
2024/05/09 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,20595.075033153,22237.403249386,,75532
2024/05/09 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,3743.411781833,5074.27685734,,75533
2024/05/09 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,7158.787070548,8945.853608319,,75534
2024/05/09 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,11773.936875813,15373.893930379,,75535
2024/05/07 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,8078.443576958,10399.287512164,,75578
2024/05/07 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,9769.430718335,12622.572017067,,75579
2024/05/07 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,16137.158991059,20865.13209462,,75580
2024/05/07 04:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,85919.48851991,91909.86927746,,75603
2024/05/07 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,36392.9777514,38845.759912579,,75606
2024/05/07 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,16203.719235529,20523.064250656,,75607
2024/05/06 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,12648.565857374,15444.161907105,,75651
2024/05/03 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,31525.697751439,33255.707915754,,75657
2024/05/03 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,12866.702832159,16460.404835291,,75680
2024/05/03 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,11778.801624933,14491.6654471,,75681
2024/05/03 04:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,67746.72300033,72599.69688402,,75682
2024/05/03 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,27972.379319766,28967.075230249,,75683
2024/05/06 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,11577.380248023,14324.019786259,,75702
2024/05/05 04:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,46700.89580036,48471.154384556,,75704
2024/05/07 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,23659.165815035,24701.195734185,,75712
2024/05/07 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,4714.99497221,6419.633462838,,75713
2024/05/07 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,6598.095471406,8634.988558701,,75714
2024/05/07 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,10968.175222535,14914.627393938,,75715
2024/05/07 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,9965.346401217,13802.358977251,,75716
2024/05/06 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,33183.808062142,34920.625299693,,75754
2024/05/06 04:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,69769.333312911,72740.316857643,,75758
2024/05/05 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,31051.87221853,32456.223377501,,75760
2024/05/05 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,12547.685499633,15466.551949193,,75810
2024/05/06 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,27557.37384272,28620.409056439,,75812
2024/05/06 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,8225.491322729,10449.203367872,,75868
2024/05/06 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,10521.853900128,13020.463972401,,75869
2024/05/06 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,19255.953131398,23158.723012622,,75870
2024/05/06 04:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,89237.343669801,94061.211037161,,75871
2024/05/06 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,37951.818657978,40006.836800708,,75872
2024/05/06 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,17902.137656847,21374.306795711,,75873
2024/05/06 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,22732.557314559,23982.324394663,,75891
2024/05/06 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,4735.208063564,6498.743093925,,75892
2024/05/06 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,7948.377639723,9802.498336612,,75893
2024/05/05 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,21687.00109144,22344.312867974,,75896
2024/05/05 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,8556.240505788,10231.858570077,,75904
2024/05/05 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,11044.178759769,13109.018467495,,75905
2024/05/05 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,15624.161290818,19301.702067079,,75906
2024/05/03 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,8157.833691819,10375.250478063,,75913
2024/05/03 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,10167.83578843,12812.092881558,,75914
2024/05/03 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,16735.393812371,21253.23843952,,75915
2024/05/03 04:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,85033.201309515,90479.097997106,,75916
2024/05/04 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,29722.091864807,30856.552052424,,75969
2024/05/04 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,9995.271318187,12897.55180021,,75977
2024/05/04 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,13636.878786587,16304.448490443,,75978
2024/05/04 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,22839.196409753,28446.433773493,,75979
2024/05/04 04:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,65736.577673638,67843.118627024,,75980
2024/05/04 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,40475.052226427,41829.310046922,,75981
2024/05/04 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,18606.821244459,23332.638488934,,75982
2024/05/03 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,PEAK,Passenger Wait Time,23866.999049468,25233.674759384,,76025
2024/05/03 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,5370.143014435,7096.375903965,,76026
2024/05/03 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,7733.629955276,9620.011074492,,76027
2024/05/01 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,8265.361153128,10479.334921264,,76078
2024/05/01 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,9485.695022104,11730.14561739,,76079
2024/05/01 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,17328.577054943,21717.062049394,,76080
2024/05/01 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,108729.877947738,119786.816091634,,76081
2024/05/02 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,OFF_PEAK,Passenger Wait Time,31006.52400768,32776.537521995,,76151
2024/05/02 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,PEAK,Passenger Wait Time,13005.405353018,17064.049638127,,76154
2024/05/02 04:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,PEAK,Passenger Wait Time,69680.725251127,72785.04063155,,76155
2024/05/02 04:00:00+00,Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,7473.906722391,9706.338692726,,76164
2024/05/02 04:00:00+00,Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,9765.835855666,12374.524735422,,76165
2024/05/02 04:00:00+00,Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,17744.270518394,23001.615706688,,76166
2024/05/02 04:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,87656.292150988,90757.985598497,,76167
2024/05/02 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,34573.025906412,38579.540524632,,76168
2024/05/02 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,15193.734113236,19628.389734595,,76169
2024/05/02 04:00:00+00,Red,,Red Line,Rapid Transit,Red Line,Rail,PEAK,Passenger Wait Time,24990.253602502,27052.435028479,,76173
2024/05/01 04:00:00+00,Orange,,Orange Line,Rapid Transit,Orange Line,Rail,OFF_PEAK,Passenger Wait Time,87871.257034772,91806.065372028,,76238
2024/05/03 04:00:00+00,Blue,,Blue Line,Rapid Transit,Blue Line,Rail,OFF_PEAK,Passenger Wait Time,34680.297942975,37754.167655948,,76273
2024/05/03 04:00:00+00,Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,OFF_PEAK,Passenger Wait Time,16360.782340619,20124.948785248,,76274
